2040
2421
2789
3130
3433
3687
3883
4014
4075
4064
3982
3832
3618
3349
3033
2682
2309
1926
1547
1186
855
565
327
150
40
0
32
134
304
535
819
1147
1505
1883
2266
2641
2995
3315
3590
3811
3969
4059
4077
4024
3901
3713
3465
3167
2829
2464
2083
1701
1331
986
678
418
215
77
7
10
84
227
434
697
1008
1355
1727
2109
2489
2853
3189
3484
3727
3912
4030
4078
4055
3960
3797
3573
3294
2971
2616
2240
1857
1480
1123
798
518
291
125
27
0
45
160
342
583
876
1210
1573
1952
2335
2707
3056
3369
3634
3844
3990
4067
4073
4007
3872
3672
3414
3108
2764
2395
2013
1632
1266
927
627
376
185
59
2
18
105
260
478
751
1069
1422
1796
2179
2557
2917
3246
3532
3766
3938
4044
4079
4043
3935
3761
3526
3239
2909
2549
2170
1787
1413
1061
744
472
256
102
17
3
61
188
381
633
934
1274
1641
2022
2404
2773
3116
3421
3677
3876
4009
4074
4066
3988
3840
3629
3362
3048
2699
2326
1944
1564
1202
869
577
337
157
43
0
29
128
295
523
805
1131
1488
1865
2248
2624
2979
3301
3579
3802
3963
4056
4078
4028
3908
3723
3477
3181
2845
2481
2101
1718
1347
1001
691
428
223
81
9
8
79
219
423
684
993
1339
1710
2092
2472
2837
3174
3471
3718
3905
4026
4078
4057
3966
3806
3584
3308
2987
2632
2257
1874
1497
1139
812
529
